number,available_bikes,available_bikes_stands,intervals,description,temp,temp_min,temp_max,humidity,Day,Bikes_available
115,13,17,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,13
56,15,25,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,15
97,11,29,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,11
111,5,35,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,5
39,11,9,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,11
36,11,29,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,11
31,19,1,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,19
71,15,25,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,15
23,10,20,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,10
112,8,21,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,8
69,12,28,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,12
8,1,29,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,1
16,7,13,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,7
17,12,8,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,12
9,22,2,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,22
80,14,26,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,14
109,4,25,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,4
97,12,28,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,12
26,13,7,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,13
113,9,31,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,9
34,17,13,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,17
55,8,28,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,8
58,14,26,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,14
21,6,24,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,6
43,9,21,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,9
101,9,21,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,9
31,20,0,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,20
74,3,27,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,3
73,9,21,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,9
15,14,2,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,14
86,7,31,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,7
107,10,30,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,10
27,16,4,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,16
58,13,27,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,13
79,14,13,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,14
36,10,30,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,10
99,8,22,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,8
106,19,21,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,19
90,13,27,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,13
108,11,29,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,11
102,14,26,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,14
32,14,16,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,14
100,22,3,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,22
59,10,10,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,10
89,17,23,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,17
2,7,13,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,7
5,23,17,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,23
48,9,31,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,9
69,12,28,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,12
2,8,12,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,8
102,14,26,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,14
13,6,24,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,6
97,14,26,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,14
107,7,33,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,7
64,7,33,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,7
105,12,24,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,12
41,14,6,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,14
106,19,21,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,19
108,11,29,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,11
31,20,0,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,20
10,9,7,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,9
75,8,32,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,8
103,9,31,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,9
25,13,17,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,13
84,14,16,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,14
42,12,18,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,12
71,14,26,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,14
87,10,28,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,10
8,1,29,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,1
7,16,13,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,16
4,8,12,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,8
72,18,13,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,18
22,6,14,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,6
110,12,28,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,12
3,2,18,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,2
5,24,16,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,24
93,10,30,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,10
78,6,34,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,6
44,15,15,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,15
88,13,17,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,13
100,24,1,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,24
66,20,20,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,20
50,8,32,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,8
94,2,38,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,2
65,8,32,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,8
45,5,25,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,5
41,13,7,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,13
23,12,18,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,12
47,7,33,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,7
95,16,24,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,16
42,11,19,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,11
18,11,19,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,11
80,11,29,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,11
61,5,20,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,5
99,8,22,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,8
73,4,26,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,4
29,17,12,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,17
28,15,15,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,15
112,10,20,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,10
27,17,3,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,17
24,12,8,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,12
12,0,20,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,0
76,21,17,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,21
86,8,30,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,8
104,9,31,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,9
38,14,26,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,14
21,6,24,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,6
79,13,14,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,13
50,7,33,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,7
77,12,17,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,12
96,8,22,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,8
92,19,21,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,19
39,10,10,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,10
44,16,14,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,16
54,9,24,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,9
115,14,16,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,14
91,22,8,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,22
59,9,11,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,9
83,15,25,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,15
109,4,25,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,4
85,8,27,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,8
51,4,36,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,4
67,2,38,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,2
17,10,10,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,10
90,11,29,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,11
9,24,0,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,24
49,4,36,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,4
113,9,31,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,9
16,7,13,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,7
68,19,21,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,19
55,8,28,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,8
58,14,26,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,14
63,13,22,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,13
48,8,32,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,8
4,7,13,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,7
71,12,28,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,12
101,9,21,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,9
62,5,35,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,5
15,13,3,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,13
30,8,12,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,8
7,15,14,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,15
85,10,25,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,10
114,11,29,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,11
82,3,19,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,3
43,9,21,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,9
71,15,25,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,15
77,14,15,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,14
25,14,16,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,14
40,9,12,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,9
69,13,27,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,13
19,9,21,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,9
107,8,32,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,8
32,14,16,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,14
23,10,20,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,10
99,9,21,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,9
74,3,27,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,3
9,23,1,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,23
87,11,27,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,11
27,16,4,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,16
61,6,19,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,6
43,8,22,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,8
67,1,39,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,1
64,8,32,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,8
116,14,16,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,14
115,13,17,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,13
6,11,9,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,11
11,9,21,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,9
111,4,36,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,4
40,8,13,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,8
37,9,21,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,9
36,8,32,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,8
33,10,13,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,10
97,13,27,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,13
29,16,13,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,16
74,2,28,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,2
52,13,19,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,13
34,22,8,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,22
52,12,20,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,12
49,5,35,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,5
26,14,6,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,14
68,20,20,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,20
56,12,28,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,12
38,13,27,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,13
73,5,25,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,5
54,10,23,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,10
89,16,24,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,16
13,7,23,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,7
6,10,10,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,10
88,12,18,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,12
29,15,14,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,15
10,10,6,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,10
56,13,27,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,13
117,0,40,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,0
57,6,17,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,6
92,15,25,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,15
84,15,15,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,15
98,6,34,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,6
105,11,25,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,11
24,13,7,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,13
53,18,22,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,18
114,3,37,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,3
97,13,27,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,13
95,15,25,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,15
24,11,9,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,11
40,11,10,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,11
48,8,32,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,8
49,4,36,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,4
18,11,19,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,11
57,7,16,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,7
27,15,5,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,15
92,22,18,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,22
58,15,25,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,15
87,10,28,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,10
93,12,28,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,12
56,11,29,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,11
102,13,27,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,13
26,14,6,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,14
41,13,7,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,13
107,5,35,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,5
96,8,22,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,8
117,0,40,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,0
108,12,28,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,12
28,15,15,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,15
68,20,20,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,20
114,9,31,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,9
7,15,14,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,15
55,8,28,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,8
63,13,22,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,13
31,20,0,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,20
4,7,13,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,7
62,5,35,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,5
54,9,24,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,9
114,10,30,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,10
61,5,20,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,5
99,8,22,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,8
29,17,12,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,17
112,10,20,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,10
101,11,19,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,11
12,0,20,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,0
76,21,17,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,21
5,22,18,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,22
33,9,14,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,9
21,6,24,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,6
79,13,14,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,13
86,10,28,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,10
93,11,29,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,11
8,3,27,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,3
65,7,33,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,7
53,17,23,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,17
104,8,32,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,8
3,1,19,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,1
110,11,29,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,11
115,16,14,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,16
71,14,26,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,14
72,18,13,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,18
69,17,23,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,17
39,8,12,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,8
34,22,8,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,22
36,9,31,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,9
66,20,20,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,20
94,2,38,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,2
52,15,17,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,15
45,5,25,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,5
28,16,14,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,16
47,7,33,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,7
113,9,31,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,9
88,13,17,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,13
95,13,27,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,13
59,8,11,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,8
43,9,21,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,9
10,7,9,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,7
24,10,10,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,10
116,14,16,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,14
86,9,29,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,9
40,10,11,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,10
111,3,37,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,3
23,13,17,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,13
6,11,9,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,11
11,9,21,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,9
32,14,16,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,14
37,9,21,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,9
73,4,26,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,4
100,25,0,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,25
22,5,15,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,5
74,2,28,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,2
64,8,32,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,8
78,9,31,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,9
82,3,19,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,3
15,13,3,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,13
106,18,22,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,18
5,21,19,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,21
33,10,13,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,10
78,8,32,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,8
98,6,34,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,6
17,10,10,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,10
108,11,29,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,11
2,6,14,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,6
87,9,29,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,9
68,18,22,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,18
101,10,20,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,10
114,11,29,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,11
39,9,11,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,9
32,13,17,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,13
22,6,14,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,6
92,20,20,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,20
80,12,28,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,12
52,14,18,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,14
8,2,28,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,2
15,12,4,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,12
57,6,17,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,6
24,13,7,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,13
48,9,31,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,9
49,3,37,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,3
34,23,7,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,23
56,12,28,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,12
9,24,0,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,24
19,8,22,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,8
3,2,18,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,2
5,23,17,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,23
90,11,29,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,11
78,6,34,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,6
107,6,34,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,6
2,5,15,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,5
69,16,24,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,16
73,3,27,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,3
71,13,27,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,13
106,19,21,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,19
115,15,15,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,15
38,16,24,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,16
103,9,31,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,9
80,13,27,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,13
92,21,19,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,21
42,11,19,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,11
9,22,2,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,22
83,15,25,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,15
109,4,25,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,4
50,9,31,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,9
85,8,27,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,8
51,4,36,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,4
67,2,38,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,2
93,10,30,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,10
16,7,13,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,7
105,12,24,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,12
75,8,32,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,8
10,8,8,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,8
30,7,13,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,7
38,15,25,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,15
69,15,25,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,15
95,16,24,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,16
59,10,10,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,10
64,7,33,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,7
25,13,17,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,13
19,7,23,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,7
102,14,26,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,14
89,17,23,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,17
84,14,16,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,14
91,21,9,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,21
44,17,13,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,17
