number,available_bikes,available_bikes_stands,intervals,description,temp,temp_min,temp_max,humidity,Day,Stands_available
67,17,23,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,23
33,0,23,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,23
25,5,25,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,25
78,36,4,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,4
2,7,13,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,13
90,19,21,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,21
38,23,17,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,17
63,10,25,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,25
95,22,18,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,18
5,4,35,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,35
27,1,19,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,19
33,1,22,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,22
47,1,39,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,39
53,5,35,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,35
50,21,19,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,19
32,16,14,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,14
112,7,23,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,23
41,6,14,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,14
39,1,19,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,19
23,4,26,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,26
82,15,7,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,7
17,5,15,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,15
59,2,18,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,18
29,4,25,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,25
115,30,0,2021-03-22 07:00:00,broken clouds,8,7,8,71,Monday,0
53,5,35,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,35
112,5,25,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,25
21,3,27,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,27
32,16,14,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,14
23,5,25,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,25
47,1,39,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,39
80,8,32,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,32
73,17,13,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,13
50,21,19,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,19
29,4,25,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,25
88,16,13,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,13
59,2,18,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,18
82,15,7,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,7
5,4,36,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,36
17,5,15,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,15
24,2,18,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,18
76,17,21,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,21
41,6,14,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,14
10,3,11,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,11
27,1,19,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,19
2,5,15,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,15
114,4,36,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,36
33,1,22,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,22
26,16,4,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,4
61,16,8,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,8
66,25,15,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,15
90,18,22,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,22
24,1,19,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,19
51,9,31,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,31
48,1,39,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,39
68,35,5,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,5
13,16,14,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,14
77,5,24,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,24
12,2,18,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,18
22,0,20,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,20
36,17,23,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,23
107,15,25,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,25
52,4,28,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,28
43,20,10,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,10
78,36,3,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,3
61,15,9,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,9
45,1,29,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,29
110,15,25,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,25
74,21,9,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,9
8,12,18,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,18
11,12,18,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,18
16,8,12,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,12
39,0,20,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,20
89,5,35,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,35
105,12,24,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,24
91,30,0,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,0
94,2,38,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,38
96,10,20,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,20
104,15,25,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,25
93,11,29,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,29
87,11,27,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,27
65,16,23,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,23
85,25,10,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,10
116,1,29,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,29
62,1,39,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,39
97,16,24,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,24
108,11,29,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,29
106,12,28,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,28
49,11,29,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,29
29,6,23,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,23
33,2,21,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,21
63,11,24,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,24
38,22,18,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,18
102,0,40,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,40
107,14,26,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,26
7,17,12,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,12
117,0,40,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,40
4,20,0,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,0
86,18,19,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,19
69,21,19,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,19
30,0,20,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,20
9,4,20,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,20
115,25,1,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,1
44,7,23,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,23
71,6,34,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,34
67,17,23,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,23
45,0,30,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,30
25,5,25,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,25
2,4,16,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,16
112,4,26,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,26
64,2,38,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,38
19,8,21,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,21
75,15,24,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,24
55,10,25,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,25
15,12,4,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,4
72,8,23,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,23
58,16,24,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,24
99,3,27,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,27
37,3,27,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,27
83,20,20,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,20
18,16,14,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,14
6,2,18,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,18
33,0,23,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,23
83,27,13,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,13
19,7,22,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,22
106,13,27,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,27
21,1,29,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,29
107,16,24,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,24
100,5,20,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,20
92,34,6,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,6
115,30,0,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,0
39,1,19,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,19
78,35,4,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,4
90,19,21,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,21
8,11,19,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,19
109,23,6,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,6
111,6,34,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,34
2,6,14,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,14
56,5,35,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,35
77,4,25,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,25
101,14,16,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,16
42,27,3,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,3
69,29,11,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,11
115,28,1,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,1
79,13,13,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,13
103,7,33,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,33
31,13,5,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,5
3,17,3,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,3
100,4,21,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,21
54,1,32,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,32
69,20,20,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,20
115,27,2,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,2
57,4,19,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,19
113,13,27,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,27
34,22,5,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,5
34,23,5,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,5
68,34,6,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,6
98,1,39,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,39
75,16,24,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,24
28,9,21,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,21
10,2,12,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,12
6,1,19,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,19
80,6,34,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,34
31,14,5,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,5
84,22,8,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,8
40,4,17,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,17
108,12,28,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,28
44,8,22,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,22
95,19,20,2021-03-22 07:15:00,broken clouds,8,7,8,71,Monday,20
49,11,29,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,29
33,2,21,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,21
42,25,5,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,5
63,11,24,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,24
38,22,18,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,18
23,5,25,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,25
95,19,20,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,20
40,4,17,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,17
84,22,8,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,8
69,20,19,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,19
72,6,25,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,25
111,6,34,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,34
101,14,16,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,16
13,15,15,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,15
18,15,15,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,15
100,3,22,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,22
5,1,39,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,39
108,11,29,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,29
73,17,13,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,13
12,3,17,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,17
91,12,18,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,18
94,2,38,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,38
97,16,24,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,24
3,17,3,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,3
112,4,26,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,26
28,7,23,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,23
64,2,38,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,38
75,15,24,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,24
55,10,25,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,25
15,12,4,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,4
99,3,27,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,27
117,0,40,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,40
37,3,27,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,27
102,0,40,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,40
105,12,24,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,24
93,11,29,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,29
96,10,20,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,20
87,11,27,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,27
85,25,10,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,10
59,1,19,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,19
116,1,29,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,29
65,15,24,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,24
62,1,39,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,39
44,4,26,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,26
105,11,25,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,25
89,4,35,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,35
78,37,2,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,2
52,5,27,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,27
61,19,5,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,5
112,6,24,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,24
109,22,7,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,7
48,1,39,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,39
68,35,5,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,5
32,15,15,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,15
77,6,23,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,23
22,0,20,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,20
8,12,18,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,18
36,17,23,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,23
21,2,28,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,28
58,17,23,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,23
43,20,10,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,10
11,11,18,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,18
26,16,4,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,4
106,11,29,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,29
2,4,16,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,16
7,16,13,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,13
73,16,14,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,14
56,5,35,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,35
74,20,10,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,10
103,7,33,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,33
104,17,23,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,23
62,2,38,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,38
24,0,20,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,20
80,9,31,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,31
54,1,32,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,32
57,4,19,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,19
42,26,4,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,4
110,16,24,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,24
97,15,25,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,25
100,2,23,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,23
113,13,27,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,27
16,7,13,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,13
98,1,39,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,39
6,2,18,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,18
66,27,13,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,13
92,34,6,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,6
83,20,20,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,20
67,16,24,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,24
19,9,20,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,20
45,0,30,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,30
51,9,31,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,31
44,6,24,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,24
23,6,24,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,24
28,8,22,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,22
24,1,19,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,19
66,25,15,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,15
104,16,24,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,24
77,5,24,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,24
89,5,35,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,35
28,9,21,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,21
109,23,6,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,6
42,27,3,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,3
56,6,34,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,34
31,13,5,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,5
59,3,17,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,17
50,20,20,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,20
67,17,23,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,23
79,15,11,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,11
10,5,11,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,11
82,15,7,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,7
91,22,8,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,8
29,7,22,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,22
17,5,15,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,15
78,35,4,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,4
76,16,22,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,22
50,19,21,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,21
47,2,38,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,38
88,16,13,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,13
107,14,26,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,26
39,0,20,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,20
4,20,0,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,0
86,18,19,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,19
30,0,20,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,20
9,4,20,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,20
115,25,1,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,1
71,6,34,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,34
90,19,21,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,21
114,5,35,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,35
41,6,14,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,14
53,5,35,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,35
3,16,4,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,4
78,36,3,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,3
69,19,21,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,21
12,2,18,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,18
74,21,9,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,9
27,1,19,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,19
21,3,27,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,27
61,18,6,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,6
47,1,39,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,39
51,8,32,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,32
80,8,32,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,32
32,16,14,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,14
72,7,24,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,24
25,6,24,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,24
34,22,5,2021-03-22 07:30:00,broken clouds,8,7,8,71,Monday,5
26,16,4,2021-03-22 07:45:00,overcast clouds,8,7,9,71,Monday,4
22,0,20,2021-03-22 07:45:00,overcast clouds,8,7,9,71,Monday,20
8,12,18,2021-03-22 07:45:00,overcast clouds,8,7,9,71,Monday,18
66,27,13,2021-03-22 07:45:00,overcast clouds,8,7,9,71,Monday,13
58,17,23,2021-03-22 07:45:00,overcast clouds,8,7,9,71,Monday,23
73,14,16,2021-03-22 07:45:00,overcast clouds,8,7,9,71,Monday,16
11,11,18,2021-03-22 07:45:00,overcast clouds,8,7,9,71,Monday,18
82,14,8,2021-03-22 07:45:00,overcast clouds,8,7,9,71,Monday,8
106,11,29,2021-03-22 07:45:00,overcast clouds,8,7,9,71,Monday,29
114,5,35,2021-03-22 07:45:00,overcast clouds,8,7,9,71,Monday,35
34,23,4,2021-03-22 07:45:00,overcast clouds,8,7,9,71,Monday,4
48,1,39,2021-03-22 07:45:00,overcast clouds,8,7,9,71,Monday,39
67,17,23,2021-03-22 07:45:00,overcast clouds,8,7,9,71,Monday,23
63,13,22,2021-03-22 07:45:00,overcast clouds,8,7,9,71,Monday,22
95,18,21,2021-03-22 07:45:00,overcast clouds,8,7,9,71,Monday,21
27,1,19,2021-03-22 07:45:00,overcast clouds,8,7,9,71,Monday,19
36,16,24,2021-03-22 07:45:00,overcast clouds,8,7,9,71,Monday,24
53,5,35,2021-03-22 07:45:00,overcast clouds,8,7,9,71,Monday,35
51,8,31,2021-03-22 07:45:00,overcast clouds,8,7,9,71,Monday,31
77,6,23,2021-03-22 07:45:00,overcast clouds,8,7,9,71,Monday,23
90,20,20,2021-03-22 07:45:00,overcast clouds,8,7,9,71,Monday,20
116,0,30,2021-03-22 07:45:00,overcast clouds,8,7,9,71,Monday,30
88,16,13,2021-03-22 07:45:00,overcast clouds,8,7,9,71,Monday,13
92,33,7,2021-03-22 07:45:00,overcast clouds,8,7,9,71,Monday,7
83,20,20,2021-03-22 07:45:00,overcast clouds,8,7,9,71,Monday,20
69,20,19,2021-03-22 07:45:00,overcast clouds,8,7,9,71,Monday,19
68,34,6,2021-03-22 07:45:00,overcast clouds,8,7,9,71,Monday,6
91,11,19,2021-03-22 07:45:00,overcast clouds,8,7,9,71,Monday,19
74,20,10,2021-03-22 07:45:00,overcast clouds,8,7,9,71,Monday,10
105,11,25,2021-03-22 07:45:00,overcast clouds,8,7,9,71,Monday,25
78,37,2,2021-03-22 07:45:00,overcast clouds,8,7,9,71,Monday,2
32,15,15,2021-03-22 07:45:00,overcast clouds,8,7,9,71,Monday,15
56,5,35,2021-03-22 07:45:00,overcast clouds,8,7,9,71,Monday,35
7,16,13,2021-03-22 07:45:00,overcast clouds,8,7,9,71,Monday,13
45,1,29,2021-03-22 07:45:00,overcast clouds,8,7,9,71,Monday,29
52,5,27,2021-03-22 07:45:00,overcast clouds,8,7,9,71,Monday,27
31,15,4,2021-03-22 07:45:00,overcast clouds,8,7,9,71,Monday,4
85,24,11,2021-03-22 07:45:00,overcast clouds,8,7,9,71,Monday,11
43,18,12,2021-03-22 07:45:00,overcast clouds,8,7,9,71,Monday,12
109,22,7,2021-03-22 07:45:00,overcast clouds,8,7,9,71,Monday,7
33,3,20,2021-03-22 07:45:00,overcast clouds,8,7,9,71,Monday,20
112,5,25,2021-03-22 07:45:00,overcast clouds,8,7,9,71,Monday,25
